customer_id,last_transaction,transactions,unique_products,revenue,total_days,days_inactive,frequency,aov,country,total_products,churn,rev_seg,freq_seg,trans_seg
17442.0,2011-11-10 14:54:00,23,189,4500.7,632,,27,195.68260869565216,United Kingdom,3107,0,premium,regular,Frequent
17443.0,2011-05-04 10:47:00,1,1,534.24,0,97.0,0,534.24,Canada,504,1,medium,None,Rare
17444.0,2011-07-15 12:05:00,3,132,2940.04,25,25.0,8,980.0133333333331,Canada,2119,1,premium,None,Occasional
17445.0,2010-03-19 12:27:00,1,1,-28.85,0,508.0,0,-21.703333333333333,United Kingdom,-1,1,low,None,Rare
17446.0,2011-06-16 10:42:00,2,6,120.9,133,54.0,66,60.45,United Kingdom,198,1,low,frequent,Rare
17447.0,2011-10-30 14:18:00,2,33,541.53,31,,15,270.765,United Kingdom,443,0,medium,regular,Rare
17448.0,2011-07-18 12:26:00,54,571,10192.73,500,22.0,9,188.75425925925924,United Kingdom,11517,1,premium,None,Frequent
17449.0,2011-12-07 16:56:00,14,292,4935.15,728,,52,352.5107142857143,United Kingdom,2528,0,premium,regular,Frequent
17450.0,2011-12-01 13:29:00,57,148,26626.8,429,,7,1552.9375,United Kingdom,81644,0,premium,None,Frequent
17451.0,2011-12-08 15:02:00,10,83,1648.95,104,,10,164.895,United Kingdom,1178,0,high,None,Frequent
17452.0,2010-04-15 15:16:00,1,1,-28.85,0,480.0,0,-21.703333333333333,United Kingdom,-1,1,low,None,Rare
17453.0,2011-11-22 09:42:00,2,19,486.72,46,,23,243.36,United Kingdom,219,0,medium,regular,Rare
17454.0,2011-05-31 13:58:00,11,98,1532.64,500,69.0,45,139.33090909090907,United Kingdom,721,1,high,regular,Frequent
17455.0,2011-05-20 12:31:00,1,8,131.7,0,81.0,0,131.7,United Kingdom,66,1,low,None,Rare
17456.0,2010-12-09 15:23:00,2,59,1225.42,90,242.0,45,612.71,United Kingdom,730,1,high,regular,Rare
17457.0,2011-08-05 12:48:00,18,30,5799.01,605,4.0,33,322.1672222222222,United Kingdom,2635,1,premium,regular,Frequent
17458.0,2011-11-24 13:01:00,2,81,529.58,366,,183,264.79,United Kingdom,282,0,medium,frequent,Rare
17459.0,2011-10-27 13:25:00,2,88,657.3,16,,8,328.65,United Kingdom,537,0,medium,None,Rare
17460.0,2011-09-22 10:58:00,21,93,2007.4,607,,28,95.5904761904762,United Kingdom,909,0,high,regular,Frequent
17461.0,2011-11-17 10:21:00,3,104,757.46,6,,2,252.48666666666665,United Kingdom,799,0,medium,None,Occasional
17462.0,2011-10-19 13:36:00,3,25,662.94,232,,77,220.98,United Kingdom,224,0,medium,frequent,Occasional
17463.0,2011-11-23 13:40:00,9,234,2537.91,572,,63,281.99,United Kingdom,1484,0,premium,frequent,Frequent
17464.0,2011-07-04 13:19:00,4,35,879.74,461,35.0,115,219.935,United Kingdom,580,1,high,frequent,Occasional
17465.0,2010-10-10 11:56:00,9,103,2533.64,310,303.0,34,281.5155555555556,United Kingdom,1470,1,premium,regular,Frequent
17466.0,2011-11-29 13:15:00,2,41,763.28,68,,34,381.64,United Kingdom,306,0,medium,regular,Rare
17467.0,2010-11-09 12:58:00,1,4,102.6,0,272.0,0,102.6,United Kingdom,20,1,low,None,Rare
17468.0,2011-11-29 15:33:00,3,8,194.8,364,,121,64.93333333333332,United Kingdom,184,0,low,frequent,Occasional
17469.0,2011-11-23 13:15:00,22,166,4958.34,706,,32,225.37909090909088,United Kingdom,2277,0,premium,regular,Frequent
17470.0,2011-10-26 12:42:00,11,111,2804.87,463,,42,254.9881818181818,United Kingdom,2843,0,premium,regular,Frequent
17471.0,2010-08-22 11:53:00,1,19,321.65,0,352.0,0,321.65,United Kingdom,153,1,low,None,Rare
17472.0,2011-06-01 14:57:00,4,183,935.1,437,68.0,109,233.775,United Kingdom,558,1,high,frequent,Occasional
17473.0,2010-11-03 13:30:00,3,33,592.15,54,278.0,18,197.38333333333333,United Kingdom,267,1,medium,regular,Occasional
17474.0,2010-04-19 10:43:00,1,6,1047.0,0,477.0,0,1047.0,United Kingdom,200,1,high,None,Rare
17475.0,2011-09-21 14:55:00,1,14,194.37,0,,0,194.37,United Kingdom,178,0,low,None,Rare
17476.0,2010-11-11 19:11:00,4,29,446.51,344,270.0,86,111.6275,United Kingdom,220,1,medium,frequent,Occasional
17477.0,2010-04-06 10:06:00,5,44,1079.0,34,490.0,6,215.8,United Kingdom,211,1,high,None,Regular
17478.0,2010-10-27 15:01:00,2,40,1272.8,225,285.0,112,636.4,United Kingdom,516,1,high,frequent,Rare
17479.0,2010-03-17 09:26:00,1,18,389.26,0,510.0,0,389.26,United Kingdom,266,1,medium,None,Rare
17480.0,2011-09-27 10:21:00,3,50,896.72,370,,123,298.90666666666664,United Kingdom,591,0,high,frequent,Occasional
17481.0,2011-12-06 12:28:00,5,69,1249.34,90,,18,249.868,United Kingdom,1060,0,high,regular,Regular
17482.0,2010-08-09 15:33:00,2,50,778.19,91,364.0,45,389.095,United Kingdom,241,1,medium,regular,Rare
17483.0,2011-10-05 13:10:00,4,23,591.73,349,,87,147.9325,United Kingdom,265,0,medium,frequent,Occasional
17484.0,2010-05-12 15:41:00,2,14,209.57,47,453.0,23,104.785,United Kingdom,339,1,low,regular,Rare
17485.0,2009-12-01 14:52:00,1,6,-28.85,0,615.0,0,-21.703333333333333,United Kingdom,-9,1,low,None,Rare
17486.0,2011-03-23 14:00:00,1,24,396.87,0,138.0,0,396.87,United Kingdom,191,1,medium,None,Rare
17487.0,2009-12-11 15:06:00,1,8,160.55,0,605.0,0,160.55,United Kingdom,37,1,low,None,Rare
17488.0,2010-03-08 14:07:00,1,18,336.5,0,518.0,0,336.5,United Kingdom,136,1,medium,None,Rare
17489.0,2011-10-12 08:56:00,2,28,376.64,153,,76,188.32,United Kingdom,428,0,medium,frequent,Rare
17490.0,2011-12-09 09:08:00,13,94,2585.06,568,,43,198.85076923076923,United Kingdom,1418,0,premium,regular,Frequent
17491.0,2011-12-08 16:18:00,18,105,5964.12,589,,32,331.34,United Kingdom,3629,0,premium,regular,Frequent
17492.0,2011-04-05 15:21:00,3,32,1122.42,270,125.0,90,374.14,United Kingdom,450,1,high,frequent,Occasional
17493.0,2010-11-19 16:57:00,1,8,100.91,0,262.0,0,100.91,United Kingdom,62,1,low,None,Rare
17494.0,2010-07-26 10:06:00,1,3,54.7,0,379.0,0,54.7,United Kingdom,26,1,low,None,Rare
17495.0,2011-12-02 12:08:00,4,38,759.07,383,,95,189.7675,United Kingdom,358,0,medium,frequent,Occasional
17496.0,2010-12-16 08:39:00,5,55,1385.89,335,236.0,67,277.178,United Kingdom,671,1,high,frequent,Regular
17497.0,2010-11-14 14:17:00,2,7,287.25,220,267.0,110,143.625,United Kingdom,59,1,low,frequent,Rare
17498.0,2011-09-25 12:25:00,1,17,272.22,0,,0,272.22,United Kingdom,394,0,low,None,Rare
17499.0,2011-02-23 09:14:00,3,66,1296.84,271,167.0,90,432.28,United Kingdom,1077,1,high,frequent,Occasional
17500.0,2011-11-22 14:25:00,3,3,1138.0,12,,4,379.33333333333326,United Kingdom,17,0,high,None,Occasional
17501.0,2011-05-03 09:47:00,2,18,288.6,0,98.0,0,144.3,United Kingdom,160,1,low,None,Rare
17502.0,2011-11-30 13:13:00,4,25,689.1,19,,4,172.275,United Kingdom,376,0,medium,None,Occasional
17503.0,2011-12-07 09:18:00,2,36,558.96,35,,17,279.48,United Kingdom,486,0,medium,regular,Rare
17504.0,2011-05-17 12:59:00,19,244,9313.37,463,83.0,24,490.1773684210526,United Kingdom,5309,1,premium,regular,Frequent
17505.0,2011-07-01 12:50:00,5,83,2435.48,443,39.0,88,487.096,United Kingdom,1242,1,premium,frequent,Regular
17506.0,2011-09-30 12:54:00,2,14,294.29,5,,2,147.145,United Kingdom,136,0,low,None,Rare
17507.0,2011-03-23 11:48:00,2,79,605.58,47,139.0,23,302.79,United Kingdom,359,1,medium,regular,Rare
17508.0,2011-03-04 08:10:00,9,199,4546.78,451,158.0,50,505.1977777777778,Greece,2880,1,premium,regular,Frequent
17509.0,2011-10-13 12:16:00,11,75,6100.74,5,,0,554.6127272727273,United Kingdom,3530,0,premium,None,Frequent
17510.0,2011-11-15 10:00:00,2,28,514.56,395,,197,257.28,United Kingdom,422,0,medium,frequent,Rare
17511.0,2011-12-07 10:12:00,57,678,26626.8,734,,8,1552.9375,United Kingdom,117913,0,premium,None,Frequent
17512.0,2011-11-11 12:11:00,20,102,5432.27,700,,35,271.6135,United Kingdom,5421,0,premium,regular,Frequent
17513.0,2011-09-28 16:42:00,3,18,1158.8,407,,135,386.26666666666665,United Kingdom,440,0,high,frequent,Occasional
17514.0,2011-08-03 15:45:00,2,72,542.83,541,5.0,212,271.415,United Kingdom,295,1,medium,frequent,Rare
17515.0,2011-11-08 14:04:00,9,91,1617.46,519,,57,179.71777777777777,United Kingdom,528,0,high,frequent,Frequent
17516.0,2011-11-24 16:51:00,6,150,957.55,363,,60,159.59166666666667,United Kingdom,527,0,high,frequent,Regular
17517.0,2011-02-04 11:48:00,1,11,153.94,0,186.0,0,153.94,United Kingdom,102,1,low,None,Rare
17518.0,2010-10-10 12:40:00,2,71,329.42,195,303.0,97,164.71,United Kingdom,267,1,medium,frequent,Rare
17519.0,2011-11-22 16:43:00,17,143,5102.8,721,,42,300.1647058823529,United Kingdom,3410,0,premium,regular,Frequent
17520.0,2011-10-17 12:04:00,1,30,546.81,0,,0,546.81,United Kingdom,365,0,medium,None,Rare
17521.0,2011-11-15 14:00:00,6,65,1276.81,410,,68,212.80166666666665,United Kingdom,805,0,high,frequent,Regular
17522.0,2011-12-08 12:31:00,5,59,1070.71,216,,43,214.142,United Kingdom,1034,0,high,regular,Regular
17523.0,2011-11-28 13:20:00,4,25,652.74,7,,1,163.185,United Kingdom,872,0,medium,None,Occasional
17524.0,2010-12-13 14:32:00,4,37,508.9,76,238.0,19,127.225,United Kingdom,290,1,medium,regular,Occasional
17525.0,2010-12-15 12:05:00,3,19,1161.9,69,237.0,23,387.3,United Kingdom,338,1,high,regular,Occasional
17526.0,2011-12-08 18:56:00,16,67,3676.84,721,,45,229.8025,United Kingdom,1429,0,premium,regular,Frequent
17527.0,2011-10-17 12:32:00,6,45,888.86,164,,27,148.14333333333332,United Kingdom,463,0,high,regular,Regular
17528.0,2011-12-08 13:27:00,11,183,3540.1,70,,6,321.8272727272727,United Kingdom,2130,0,premium,None,Frequent
17529.0,2010-04-08 17:51:00,2,78,1240.25,87,487.0,43,620.125,United Kingdom,790,1,high,regular,Rare
17530.0,2011-12-08 18:42:00,13,359,3140.56,732,,56,241.58153846153849,United Kingdom,1964,0,premium,frequent,Frequent
17531.0,2011-08-11 10:19:00,9,57,1191.22,610,,67,132.35777777777776,United Kingdom,460,0,high,frequent,Frequent
17532.0,2010-11-19 08:13:00,1,4,65.34,0,263.0,0,65.34,United Kingdom,30,1,low,None,Rare
17533.0,2010-10-01 09:14:00,1,1,34.8,0,312.0,0,34.8,United Kingdom,24,1,low,None,Rare
17534.0,2011-10-17 12:47:00,5,76,1668.83,598,,119,333.766,United Kingdom,860,0,high,frequent,Regular
17535.0,2011-03-04 15:20:00,1,13,164.4,0,157.0,0,164.4,United Kingdom,136,1,low,None,Rare
17536.0,2011-06-15 13:23:00,3,16,364.83,505,54.0,168,121.61,United Kingdom,201,1,medium,frequent,Occasional
17537.0,2011-11-10 10:56:00,2,74,897.62,273,,136,448.81,United Kingdom,700,0,high,frequent,Rare
17538.0,2011-11-14 12:12:00,1,9,98.42,0,,0,98.42,United Kingdom,134,0,low,None,Rare
17539.0,2010-04-01 15:45:00,7,133,1047.07,109,494.0,15,149.58142857142855,United Kingdom,735,1,high,regular,Regular
17540.0,2011-12-01 09:00:00,7,41,1582.1,590,,84,226.01428571428568,United Kingdom,587,0,high,frequent,Regular
17541.0,2010-07-18 11:36:00,1,31,124.46,0,387.0,0,124.46,United Kingdom,46,1,low,None,Rare
17542.0,2011-03-15 11:45:00,3,57,341.7,371,147.0,123,113.9,United Kingdom,324,1,medium,frequent,Occasional
17543.0,2010-06-08 12:41:00,1,13,120.05,0,427.0,0,120.05,United Kingdom,62,1,low,None,Rare
17544.0,2010-11-14 15:08:00,3,80,960.69,0,267.0,0,320.23,United Kingdom,439,1,high,None,Occasional
17545.0,2011-10-27 14:04:00,6,204,1448.54,534,,89,241.42333333333332,United Kingdom,733,0,high,frequent,Regular
17546.0,2010-06-11 15:31:00,1,1,-28.85,0,423.0,0,-21.703333333333333,United Kingdom,-1,1,low,None,Rare
17547.0,2010-12-02 14:29:00,4,22,680.55,292,249.0,73,170.1375,United Kingdom,209,1,medium,frequent,Occasional
17548.0,2011-05-06 10:00:00,6,22,345.0,178,95.0,29,57.5,United Kingdom,172,1,medium,regular,Regular
17549.0,2011-11-16 09:59:00,2,5,148.86,27,,13,74.43,United Kingdom,210,0,low,regular,Rare
17550.0,2011-05-26 14:09:00,10,250,2206.54,472,74.0,47,220.654,United Kingdom,929,1,premium,regular,Frequent
17551.0,2010-12-15 14:12:00,1,39,306.84,0,236.0,0,306.84,United Kingdom,150,1,low,None,Rare
17552.0,2011-10-28 12:14:00,16,80,3039.2,585,,36,189.95,United Kingdom,2072,0,premium,regular,Frequent
17553.0,2011-08-02 10:00:00,4,2,3757.6,481,7.0,120,939.4,United Kingdom,2288,1,premium,frequent,Occasional
17554.0,2011-12-08 14:15:00,5,58,1952.45,146,,29,390.49,United Kingdom,1763,0,high,regular,Regular
17555.0,2011-11-20 12:22:00,5,220,1057.74,566,,113,211.548,United Kingdom,747,0,high,frequent,Regular
17556.0,2011-05-18 10:48:00,2,13,300.67,173,83.0,86,150.335,United Kingdom,184,1,low,frequent,Rare
17557.0,2011-11-25 12:57:00,4,28,575.46,718,,179,143.865,United Kingdom,310,0,medium,frequent,Occasional
17558.0,2010-11-11 14:36:00,1,28,259.17,0,270.0,0,259.17,United Kingdom,54,1,low,None,Rare
17559.0,2010-07-15 12:02:00,1,12,167.62,0,390.0,0,167.62,United Kingdom,270,1,low,None,Rare
17560.0,2011-09-06 09:18:00,9,37,1895.8,565,,62,210.64444444444445,United Kingdom,1604,0,high,frequent,Frequent
17561.0,2011-11-20 12:53:00,4,163,722.34,713,,178,180.585,United Kingdom,396,0,medium,frequent,Occasional
17562.0,2011-11-25 14:21:00,8,48,1107.38,159,,19,138.4225,United Kingdom,813,0,high,regular,Regular
17563.0,2010-05-10 14:55:00,5,28,309.28,33,455.0,6,61.856,United Kingdom,227,1,low,None,Regular
17564.0,2011-11-15 13:27:00,3,38,454.01,55,,18,151.33666666666667,United Kingdom,146,0,medium,regular,Occasional
17565.0,2010-05-02 11:54:00,1,30,131.83,0,464.0,0,131.83,United Kingdom,67,1,low,None,Rare
17566.0,2011-12-01 19:54:00,2,113,901.21,17,,8,450.605,United Kingdom,518,0,high,None,Rare
17567.0,2011-12-02 15:48:00,11,128,5037.11,434,,39,457.91909090909087,United Kingdom,2948,0,premium,regular,Frequent
17568.0,2010-03-16 16:45:00,1,61,382.79,0,510.0,0,382.79,United Kingdom,283,1,medium,None,Rare
17569.0,2011-01-11 14:15:00,1,29,344.14,0,209.0,0,344.14,United Kingdom,159,1,medium,None,Rare
17570.0,2010-11-23 13:54:00,2,1,0.0,0,258.0,0,0.0,United Kingdom,0,1,low,None,Rare
17571.0,2011-10-20 15:57:00,5,290,1703.75,492,,98,340.75,United Kingdom,1020,0,high,frequent,Regular
17572.0,2011-09-29 17:53:00,10,14,723.01,653,,65,72.301,United Kingdom,351,0,medium,frequent,Frequent
17573.0,2011-11-10 13:01:00,4,24,362.9,64,,16,90.725,United Kingdom,302,0,medium,regular,Occasional
17574.0,2011-04-11 09:47:00,1,8,185.65,0,120.0,0,185.65,United Kingdom,77,1,low,None,Rare
17575.0,2010-02-10 13:48:00,1,5,171.7,0,544.0,0,171.7,United Kingdom,72,1,low,None,Rare
17576.0,2011-12-01 18:12:00,45,417,8885.66,728,,16,197.45911111111113,United Kingdom,4695,0,premium,regular,Frequent
17577.0,2010-03-04 13:01:00,2,20,348.75,23,522.0,11,174.375,United Kingdom,179,1,medium,None,Rare
17578.0,2011-06-02 11:42:00,10,57,1003.73,338,68.0,33,100.373,United Kingdom,471,1,high,regular,Frequent
17579.0,2011-12-05 12:28:00,5,89,744.58,573,,114,148.916,United Kingdom,373,0,medium,frequent,Regular
17580.0,2011-04-01 12:41:00,5,78,545.27,169,130.0,33,109.054,United Kingdom,224,1,medium,regular,Regular
17581.0,2011-12-09 12:21:00,53,392,18247.47,735,,13,344.29188679245283,United Kingdom,9877,0,premium,regular,Frequent
17582.0,2011-04-17 13:18:00,6,92,1433.7,387,113.0,64,238.95,United Kingdom,604,1,high,frequent,Regular
17583.0,2010-05-28 14:24:00,1,7,135.95,0,437.0,0,135.95,United Kingdom,55,1,low,None,Rare
17584.0,2011-12-02 17:12:00,7,85,5294.42,676,,96,756.3457142857143,United Kingdom,2452,0,premium,frequent,Regular
17585.0,2011-08-22 13:30:00,7,295,2093.3,368,,52,299.04285714285714,United Kingdom,2539,0,high,regular,Regular
17586.0,2010-03-30 13:12:00,1,8,167.4,0,496.0,0,167.4,United Kingdom,68,1,low,None,Rare
17587.0,2010-03-21 14:16:00,1,42,181.66,0,505.0,0,181.66,United Kingdom,68,1,low,None,Rare
17588.0,2011-08-31 13:37:00,9,36,2901.65,537,,59,322.40555555555557,United Kingdom,1367,0,premium,frequent,Frequent
17589.0,2011-10-10 16:58:00,21,601,13904.82,582,,27,662.1342857142856,United Kingdom,8736,0,premium,regular,Frequent
17590.0,2011-12-07 12:55:00,3,162,1479.22,37,,12,493.07333333333327,United Kingdom,828,0,high,regular,Occasional
17591.0,2011-09-27 13:42:00,9,93,2765.72,617,,68,307.3022222222222,United Kingdom,1172,0,premium,frequent,Frequent
17592.0,2009-12-01 10:49:00,2,13,0.0,0,616.0,0,0.0,United Kingdom,0,1,low,None,Rare
17593.0,2011-12-06 10:30:00,15,311,8044.0,731,,48,536.2666666666667,United Kingdom,5587,0,premium,regular,Frequent
17594.0,2011-09-15 16:34:00,4,70,2497.88,519,,129,624.47,United Kingdom,1368,0,premium,frequent,Occasional
17595.0,2011-11-27 16:08:00,2,68,388.79,24,,12,194.395,United Kingdom,229,0,medium,regular,Rare
17596.0,2011-11-16 14:11:00,14,276,4907.32,701,,50,350.52285714285716,United Kingdom,7612,0,premium,regular,Frequent
17597.0,2011-05-10 11:54:00,7,110,3425.29,369,91.0,52,489.32714285714286,United Kingdom,2205,1,premium,regular,Regular
17598.0,2010-11-23 17:43:00,1,10,409.98,0,258.0,0,409.98,United Kingdom,126,1,medium,None,Rare
17599.0,2010-09-01 12:17:00,3,3,44.55,12,342.0,4,14.85,United Kingdom,9,1,low,None,Occasional
17600.0,2011-11-22 09:43:00,1,13,161.67,0,,0,161.67,United Kingdom,144,0,low,None,Rare
17601.0,2011-04-14 18:02:00,2,69,421.48,141,116.0,70,210.74,United Kingdom,299,1,medium,frequent,Rare
17602.0,2011-12-07 13:53:00,18,450,7337.43,616,,34,407.635,United Kingdom,5914,0,premium,regular,Frequent
17603.0,2011-10-20 19:19:00,11,106,120.01,679,,61,10.91,United Kingdom,510,0,low,frequent,Frequent
17604.0,2011-05-06 13:43:00,6,142,945.93,464,94.0,77,157.655,United Kingdom,616,1,high,frequent,Regular
17605.0,2010-04-28 14:45:00,1,13,160.75,0,467.0,0,160.75,United Kingdom,71,1,low,None,Rare
17606.0,2009-12-02 13:32:00,1,6,87.3,0,614.0,0,87.3,United Kingdom,42,1,low,None,Rare
17607.0,2010-11-28 13:11:00,1,22,333.81,0,253.0,0,333.81,United Kingdom,269,1,medium,None,Rare
17608.0,2011-11-06 13:06:00,4,134,498.53,573,,143,124.6325,United Kingdom,539,0,medium,frequent,Occasional
17609.0,2011-10-30 12:28:00,14,317,1758.99,568,,40,125.64214285714284,United Kingdom,1248,0,high,regular,Frequent
17610.0,2010-06-17 16:34:00,8,123,1427.84,193,417.0,24,178.48,United Kingdom,882,1,high,regular,Regular
17611.0,2011-12-06 09:46:00,35,724,8205.38,734,,20,234.43942857142855,United Kingdom,5283,0,premium,regular,Frequent
17612.0,2011-10-17 14:59:00,32,214,5156.14,677,,21,161.129375,United Kingdom,3461,0,premium,regular,Frequent
17613.0,2011-11-17 10:51:00,17,211,4509.37,282,,16,265.2570588235294,United Kingdom,2470,0,premium,regular,Frequent
17614.0,2011-10-13 16:01:00,1,97,390.07,0,,0,390.07,United Kingdom,238,0,medium,None,Rare
17615.0,2011-08-01 14:06:00,7,47,725.7,355,7.0,50,103.67142857142856,United Kingdom,380,1,medium,regular,Regular
17616.0,2011-06-19 10:11:00,4,1,1060.8,277,51.0,69,265.2,United Kingdom,416,1,high,frequent,Occasional
17617.0,2010-05-30 12:48:00,2,20,237.28,12,436.0,6,118.64,United Kingdom,226,1,low,None,Rare
17618.0,2011-12-04 11:50:00,13,202,4047.94,679,,52,311.38,United Kingdom,1815,0,premium,regular,Frequent
17619.0,2011-01-31 14:18:00,1,71,218.52,0,189.0,0,218.52,United Kingdom,127,1,low,None,Rare
17620.0,2011-10-11 12:08:00,1,4,81.44,0,,0,81.44,United Kingdom,60,0,low,None,Rare
17621.0,2011-11-18 17:11:00,8,61,3029.32,410,,51,378.665,United Kingdom,1094,0,premium,regular,Regular
17622.0,2010-04-22 11:23:00,3,19,1125.17,1,474.0,0,375.0566666666666,United Kingdom,367,1,high,None,Occasional
17623.0,2011-11-07 11:32:00,7,130,2383.67,692,,98,340.52428571428567,United Kingdom,801,0,premium,frequent,Regular
17624.0,2011-11-25 10:52:00,4,91,1568.63,704,,176,392.1575,United Kingdom,958,0,high,frequent,Occasional
17625.0,2011-11-21 13:36:00,8,429,6067.8,706,,88,758.475,United Kingdom,3551,0,premium,frequent,Regular
17626.0,2010-04-16 12:15:00,1,18,254.0,0,480.0,0,254.0,United Kingdom,202,1,low,None,Rare
17627.0,2010-08-18 11:27:00,2,11,285.11,250,356.0,125,142.555,United Kingdom,673,1,low,frequent,Rare
17628.0,2011-09-19 15:21:00,1,5,75.75,0,,0,75.75,United Kingdom,79,0,low,None,Rare
17629.0,2011-12-04 10:56:00,11,129,2425.52,415,,37,220.50181818181815,United Kingdom,1895,0,premium,regular,Frequent
17630.0,2011-06-23 11:58:00,2,24,503.6,62,47.0,31,251.8,United Kingdom,158,1,medium,regular,Rare
17631.0,2011-12-08 09:47:00,7,66,998.49,728,,104,142.64142857142855,United Kingdom,591,0,high,frequent,Regular
17632.0,2009-12-22 14:25:00,2,1,-12.7,0,594.0,0,-6.35,United Kingdom,-2,1,low,None,Rare
17633.0,2011-11-08 13:25:00,9,84,1974.89,357,,39,219.43222222222224,United Kingdom,885,0,high,regular,Frequent
17634.0,2011-11-03 13:09:00,9,209,2361.97,301,,33,262.4411111111111,United Kingdom,840,0,premium,regular,Frequent
17635.0,2010-10-11 15:12:00,4,60,1256.83,166,301.0,41,314.2075,United Kingdom,763,1,high,regular,Occasional
17636.0,2011-12-01 08:29:00,2,20,265.93,10,,5,132.965,United Kingdom,176,0,low,None,Rare
17637.0,2011-11-08 12:51:00,2,35,547.06,83,,41,273.53,United Kingdom,280,0,medium,regular,Rare
17638.0,2010-03-02 14:32:00,2,2,842.4,74,524.0,37,421.2,United Kingdom,432,1,medium,regular,Rare
17639.0,2011-03-08 15:22:00,6,59,615.17,207,153.0,34,102.52833333333332,United Kingdom,576,1,medium,regular,Regular
17640.0,2011-09-14 09:13:00,8,48,3107.59,539,,67,388.44875,United Kingdom,1671,0,premium,frequent,Regular
17641.0,2009-12-01 12:35:00,1,1,-6.95,0,616.0,0,-6.95,United Kingdom,-1,1,low,None,Rare
17642.0,2011-08-12 09:11:00,5,88,1824.49,614,,122,364.898,United Kingdom,1475,0,high,frequent,Regular
17643.0,2010-12-01 14:38:00,2,30,541.25,132,250.0,66,270.625,United Kingdom,297,1,medium,frequent,Rare
17644.0,2011-12-08 13:43:00,28,160,5864.54,660,,23,209.44785714285717,United Kingdom,3410,0,premium,regular,Frequent
17645.0,2009-12-11 13:31:00,1,1,-9.9,0,605.0,0,-9.9,United Kingdom,-2,1,low,None,Rare
17646.0,2011-05-04 13:17:00,16,124,4094.16,504,96.0,31,255.885,United Kingdom,1409,1,premium,regular,Frequent
17647.0,2011-10-05 15:38:00,3,12,331.66,604,,201,110.55333333333331,United Kingdom,82,0,medium,frequent,Occasional
17648.0,2011-10-10 09:41:00,6,114,2208.42,324,,54,368.07,United Kingdom,953,0,premium,frequent,Regular
17649.0,2011-07-28 10:50:00,5,88,1542.44,337,12.0,67,308.488,United Kingdom,716,1,high,frequent,Regular
17650.0,2011-11-18 14:52:00,1,8,166.08,0,,0,166.08,United Kingdom,150,0,low,None,Rare
17651.0,2011-11-28 10:29:00,22,199,5632.59,514,,23,256.02681818181816,United Kingdom,4062,0,premium,regular,Frequent
17652.0,2011-11-14 12:55:00,18,118,4737.13,255,,14,263.1738888888889,United Kingdom,2479,0,premium,regular,Frequent
17653.0,2011-11-10 14:26:00,5,44,1175.88,90,,18,235.176,United Kingdom,1401,0,high,regular,Regular
17654.0,2011-03-07 13:17:00,1,22,117.55,0,154.0,0,117.55,United Kingdom,41,1,low,None,Rare
17655.0,2011-11-29 11:34:00,10,75,3585.28,406,,40,358.528,United Kingdom,1382,0,premium,regular,Frequent
17656.0,2011-09-27 13:04:00,5,67,1674.69,55,,11,334.938,United Kingdom,1399,0,high,None,Regular
17657.0,2010-10-05 14:52:00,1,7,126.0,0,307.0,0,126.0,United Kingdom,60,1,low,None,Rare
17658.0,2011-11-29 11:47:00,3,17,485.88,200,,66,161.96,United Kingdom,522,0,medium,frequent,Occasional
17659.0,2011-12-06 09:29:00,17,150,3784.13,382,,22,222.5958823529412,United Kingdom,1776,0,premium,regular,Frequent
17660.0,2011-07-21 13:37:00,2,75,359.47,595,18.0,212,179.735,United Kingdom,268,1,medium,frequent,Rare
17661.0,2010-03-08 16:28:00,1,1,-28.85,0,518.0,0,-21.703333333333333,United Kingdom,-8,1,low,None,Rare
17662.0,2010-02-16 09:38:00,2,14,412.92,60,539.0,30,206.46,United Kingdom,184,1,medium,regular,Rare
17663.0,2011-11-14 08:56:00,23,153,5081.04,710,,30,220.91478260869565,United Kingdom,2268,0,premium,regular,Frequent
17664.0,2011-11-21 11:29:00,4,68,1166.23,601,,150,291.5575,United Kingdom,1058,0,high,frequent,Occasional
17665.0,2010-08-03 13:12:00,1,19,563.1,0,370.0,0,563.1,United Kingdom,690,1,medium,None,Rare
17666.0,2011-12-06 09:06:00,5,30,2047.8,523,,104,409.56,United Kingdom,1552,0,high,frequent,Regular
17667.0,2011-10-04 14:32:00,12,141,3883.8,588,,49,323.65,United Kingdom,2188,0,premium,regular,Frequent
17668.0,2011-12-08 13:25:00,2,14,347.75,36,,18,173.875,United Kingdom,93,0,medium,regular,Rare
17669.0,2011-10-28 08:53:00,10,85,6142.35,574,,57,614.235,United Kingdom,3505,0,premium,frequent,Frequent
17670.0,2011-04-26 09:12:00,1,11,205.7,0,105.0,0,205.7,United Kingdom,110,1,low,None,Rare
17671.0,2011-11-24 12:21:00,7,54,2114.71,360,,51,302.1014285714286,United Kingdom,1064,0,high,regular,Regular
17672.0,2011-10-27 10:56:00,9,179,5707.08,638,,70,634.12,United Kingdom,2740,0,premium,frequent,Frequent
17673.0,2011-12-08 13:06:00,15,195,4216.33,629,,41,281.08866666666665,United Kingdom,3333,0,premium,regular,Frequent
17674.0,2011-09-26 13:35:00,2,19,851.7,294,,147,425.85,United Kingdom,1021,0,high,frequent,Rare
17675.0,2011-12-08 18:03:00,57,347,26626.8,728,,8,417.8426666666666,United Kingdom,16226,0,premium,None,Frequent
